"tab_code","表章項目","cat01_code","在留資格（在留目的）","cat03_code","国籍","time_code","時間軸（年次）","unit","value"
"101","人数","1400","未取得者","132","ブータン","2009000000","2009年","人","-"
"101","人数","1400","未取得者","132","ブータン","2008000000","2008年","人","-"
"101","人数","1400","未取得者","132","ブータン","2007000000","2007年","人","-"
"101","人数","1400","未取得者","132","ブータン","2006000000","2006年","人","-"
"101","人数","1400","未取得者","127","バングラデシュ","2011000000","2011年","人","20"
"101","人数","1400","未取得者","127","バングラデシュ","2010000000","2010年","人","113"
"101","人数","1400","未取得者","127","バングラデシュ","2009000000","2009年","人","121"
"101","人数","1400","未取得者","127","バングラデシュ","2008000000","2008年","人","153"
"101","人数","1400","未取得者","127","バングラデシュ","2007000000","2007年","人","138"
"101","人数","1400","未取得者","127","バングラデシュ","2006000000","2006年","人","208"
"101","人数","1400","未取得者","116","ブルネイ","2011000000","2011年","人","-"
"101","人数","1400","未取得者","116","ブルネイ","2010000000","2010年","人","-"
"101","人数","1400","未取得者","116","ブルネイ","2009000000","2009年","人","-"
"101","人数","1400","未取得者","116","ブルネイ","2008000000","2008年","人","1"
"101","人数","1400","未取得者","116","ブルネイ","2007000000","2007年","人","1"
"101","人数","1400","未取得者","116","ブルネイ","2006000000","2006年","人","2"
"101","人数","1400","未取得者","120","カンボジア","2011000000","2011年","人","2"
"101","人数","1400","未取得者","120","カンボジア","2010000000","2010年","人","16"
"101","人数","1400","未取得者","120","カンボジア","2009000000","2009年","人","15"
"101","人数","1400","未取得者","120","カンボジア","2008000000","2008年","人","16"
"101","人数","1400","未取得者","120","カンボジア","2007000000","2007年","人","24"
"101","人数","1400","未取得者","120","カンボジア","2006000000","2006年","人","32"
"101","人数","1400","未取得者","125","スリランカ","2011000000","2011年","人","21"
"101","人数","1400","未取得者","125","スリランカ","2010000000","2010年","人","80"
"101","人数","1400","未取得者","125","スリランカ","2009000000","2009年","人","85"
"101","人数","1400","未取得者","125","スリランカ","2008000000","2008年","人","105"
"101","人数","1400","未取得者","125","スリランカ","2007000000","2007年","人","103"
"101","人数","1400","未取得者","125","スリランカ","2006000000","2006年","人","132"
"101","人数","1400","未取得者","105","中国","2011000000","2011年","人","654"
"101","人数","1400","未取得者","105","中国","2010000000","2010年","人","1929"
"101","人数","1400","未取得者","105","中国","2009000000","2009年","人","2101"
"101","人数","1400","未取得者","105","中国","2008000000","2008年","人","2171"
"101","人数","1400","未取得者","105","中国","2007000000","2007年","人","2593"
"101","人数","1400","未取得者","105","中国","2006000000","2006年","人","3219"
"101","人数","1400","未取得者","233","キプロス","2011000000","2011年","人","-"
"101","人数","1400","未取得者","233","キプロス","2010000000","2010年","人","-"
"101","人数","1400","未取得者","233","キプロス","2009000000","2009年","人","-"
"101","人数","1400","未取得者","233","キプロス","2008000000","2008年","人","-"
"101","人数","1400","未取得者","233","キプロス","2007000000","2007年","人","-"
"101","人数","1400","未取得者","233","キプロス","2006000000","2006年","人","-"
"101","人数","1400","未取得者","128","東ティモール","2011000000","2011年","人","-"
"101","人数","1400","未取得者","128","東ティモール","2010000000","2010年","人","-"
"101","人数","1400","未取得者","128","東ティモール","2009000000","2009年","人","-"
"101","人数","1400","未取得者","128","東ティモール","2008000000","2008年","人","-"
"101","人数","1400","未取得者","128","東ティモール","2007000000","2007年","人","-"
"101","人数","1400","未取得者","128","東ティモール","2006000000","2006年","人","-"
"101","人数","1400","未取得者","123","インド","2011000000","2011年","人","10"
"101","人数","1400","未取得者","123","インド","2010000000","2010年","人","63"
"101","人数","1400","未取得者","123","インド","2009000000","2009年","人","66"
"101","人数","1400","未取得者","123","インド","2008000000","2008年","人","56"
"101","人数","1400","未取得者","123","インド","2007000000","2007年","人","43"
"101","人数","1400","未取得者","123","インド","2006000000","2006年","人","71"
"101","人数","1400","未取得者","118","インドネシア","2011000000","2011年","人","24"
"101","人数","1400","未取得者","118","インドネシア","2010000000","2010年","人","87"
"101","人数","1400","未取得者","118","インドネシア","2009000000","2009年","人","123"
"101","人数","1400","未取得者","118","インドネシア","2008000000","2008年","人","128"
"101","人数","1400","未取得者","118","インドネシア","2007000000","2007年","人","122"
"101","人数","1400","未取得者","118","インドネシア","2006000000","2006年","人","172"
"101","人数","1400","未取得者","133","イラン","2011000000","2011年","人","27"
"101","人数","1400","未取得者","133","イラン","2010000000","2010年","人","58"
"101","人数","1400","未取得者","133","イラン","2009000000","2009年","人","77"
"101","人数","1400","未取得者","133","イラン","2008000000","2008年","人","76"
"101","人数","1400","未取得者","133","イラン","2007000000","2007年","人","81"
"101","人数","1400","未取得者","133","イラン","2006000000","2006年","人","90"
"101","人数","1400","未取得者","134","イラク","2011000000","2011年","人","-"
"101","人数","1400","未取得者","134","イラク","2010000000","2010年","人","1"
"101","人数","1400","未取得者","134","イラク","2009000000","2009年","人","1"
"101","人数","1400","未取得者","134","イラク","2008000000","2008年","人","1"
"101","人数","1400","未取得者","134","イラク","2007000000","2007年","人","2"
"101","人数","1400","未取得者","134","イラク","2006000000","2006年","人","1"
"101","人数","1400","未取得者","143","イスラエル","2011000000","2011年","人","1"
"101","人数","1400","未取得者","143","イスラエル","2010000000","2010年","人","2"
"101","人数","1400","未取得者","143","イスラエル","2009000000","2009年","人","2"
"101","人数","1400","未取得者","143","イスラエル","2008000000","2008年","人","2"
"101","人数","1400","未取得者","143","イスラエル","2007000000","2007年","人","1"
"101","人数","1400","未取得者","143","イスラエル","2006000000","2006年","人","4"
"101","人数","1400","未取得者","144","ヨルダン","2011000000","2011年","人","2"
"101","人数","1400","未取得者","144","ヨルダン","2010000000","2010年","人","2"
"101","人数","1400","未取得者","144","ヨルダン","2009000000","2009年","人","2"
"101","人数","1400","未取得者","144","ヨルダン","2008000000","2008年","人","3"
"101","人数","1400","未取得者","144","ヨルダン","2007000000","2007年","人","3"
"101","人数","1400","未取得者","144","ヨルダン","2006000000","2006年","人","4"
"101","人数","1400","未取得者","901","韓国・朝鮮","2011000000","2011年","人","417"
"101","人数","1400","未取得者","901","韓国・朝鮮","2010000000","2010年","人","1074"
"101","人数","1400","未取得者","901","韓国・朝鮮","2009000000","2009年","人","1425"
"101","人数","1400","未取得者","901","韓国・朝鮮","2008000000","2008年","人","1597"
"101","人数","1400","未取得者","901","韓国・朝鮮","2007000000","2007年","人","1802"
"101","人数","1400","未取得者","901","韓国・朝鮮","2006000000","2006年","人","1993"
"101","人数","1400","未取得者","138","クウェート","2011000000","2011年","人","-"
"101","人数","1400","未取得者","138","クウェート","2010000000","2010年","人","1"
"101","人数","1400","未取得者","138","クウェート","2009000000","2009年","人","-"
"101","人数","1400","未取得者","138","クウェート","2008000000","2008年","人","-"
"101","人数","1400","未取得者","138","クウェート","2007000000","2007年","人","-"
"101","人数","1400","未取得者","138","クウェート","2006000000","2006年","人","-"
"101","人数","1400","未取得者","121","ラオス","2011000000","2011年","人","4"
"101","人数","1400","未取得者","121","ラオス","2010000000","2010年","人","23"
"101","人数","1400","未取得者","121","ラオス","2009000000","2009年","人","22"
"101","人数","1400","未取得者","121","ラオス","2008000000","2008年","人","23"
